-1.095534563064575195e+00,7.365037841796875000e+02,2.298321533203125000e+02,1.715558203125000000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.600000000000000000e+01
-2.826341867446899414e+00,3.288779907226562500e+02,4.928185119628906250e+02,2.068389687500000000e+05,1.555555593222379684e-02,1.000000000000000000e+00,3.000000000000000000e+01
-1.167739272117614746e+00,9.432379150390625000e+02,3.163870239257812500e+02,8.074854492187500000e+03,3.111111186444759369e-02,1.000000000000000000e+00,2.800000000000000000e+01
-1.248824357986450195e+00,1.149541625976562500e+03,3.088654479980468750e+02,1.078267871093750000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.700000000000000000e+01
-1.205984234809875488e+00,1.032221801757812500e+03,3.544233703613281250e+02,1.874725000000000000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.700000000000000000e+01
-2.655893325805664062e+00,3.211155395507812500e+02,3.848418579101562500e+02,1.106928222656250000e+04,1.555555593222379684e-02,1.000000000000000000e+00,3.000000000000000000e+01
-2.814977169036865234e+00,3.900100097656250000e+02,4.710311889648437500e+02,2.380128750000000000e+05,1.555555593222379684e-02,1.000000000000000000e+00,3.000000000000000000e+01
-1.192671895027160645e+00,1.033113403320312500e+03,3.319534606933593750e+02,2.041632812500000000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.700000000000000000e+01
-1.220488786697387695e+00,1.036203247070312500e+03,2.641069641113281250e+02,9.282639648437500000e+03,3.111111186444759369e-02,1.000000000000000000e+00,2.800000000000000000e+01
-2.577558994293212891e+00,2.793728332519531250e+02,5.534820556640625000e+02,3.338306562500000000e+05,1.555555593222379684e-02,1.000000000000000000e+00,3.000000000000000000e+01
-1.167070865631103516e+00,1.004400817871093750e+03,2.990953063964843750e+02,2.899626953125000000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.800000000000000000e+01
-2.721664190292358398e+00,3.085102844238281250e+02,7.097283935546875000e+02,4.646473125000000000e+05,1.555555593222379684e-02,1.000000000000000000e+00,3.000000000000000000e+01
-1.122394680976867676e+00,7.014974365234375000e+02,1.858859252929687500e+02,6.568954101562500000e+03,3.111111186444759369e-02,1.000000000000000000e+00,2.500000000000000000e+01
-9.166149497032165527e-01,8.423739013671875000e+02,2.281251525878906250e+02,1.366913769531250000e+04,4.287499934434890747e-02,1.000000000000000000e+00,2.500000000000000000e+01
-2.591565847396850586e+00,2.873728942871093750e+02,1.001840881347656250e+03,8.936852500000000000e+05,1.555555593222379684e-02,1.000000000000000000e+00,3.000000000000000000e+01
-1.212169528007507324e+00,1.057331787109375000e+03,3.548606567382812500e+02,2.030988476562500000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.700000000000000000e+01
-2.311675548553466797e+00,2.170941467285156250e+02,3.252004699707031250e+02,6.021608593750000000e+04,1.555555593222379684e-02,1.000000000000000000e+00,2.900000000000000000e+01
-1.135999321937561035e+00,8.912144775390625000e+02,3.200902709960937500e+02,1.215709960937500000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.800000000000000000e+01
-2.707401514053344727e+00,3.033621520996093750e+02,4.381329956054687500e+02,1.473862304687500000e+04,1.555555593222379684e-02,1.000000000000000000e+00,3.000000000000000000e+01
-1.220569372177124023e+00,1.054865722656250000e+03,2.711002197265625000e+02,1.581981152343750000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.800000000000000000e+01
-1.102167606353759766e+00,8.499477539062500000e+02,4.029577941894531250e+02,5.855422265625000000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.800000000000000000e+01
-1.236581087112426758e+00,1.199744628906250000e+03,2.925535583496093750e+02,2.664259375000000000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.700000000000000000e+01
-8.039593696594238281e-01,6.918531494140625000e+02,2.602400207519531250e+02,1.214464160156250000e+04,4.287499934434890747e-02,1.000000000000000000e+00,2.500000000000000000e+01
-1.028680920600891113e+00,6.115437622070312500e+02,2.624813842773437500e+02,1.414081835937500000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.600000000000000000e+01
-2.503736734390258789e+00,2.932406921386718750e+02,7.902042846679687500e+02,6.936068125000000000e+05,1.555555593222379684e-02,1.000000000000000000e+00,3.000000000000000000e+01
-1.205618739128112793e+00,1.005253051757812500e+03,3.464235839843750000e+02,2.786566210937500000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.700000000000000000e+01
-2.947742462158203125e+00,3.315497131347656250e+02,6.017291870117187500e+02,4.438634687500000000e+05,1.555555593222379684e-02,1.000000000000000000e+00,3.000000000000000000e+01
-1.138044476509094238e+00,8.881954345703125000e+02,3.559104919433593750e+02,1.263846972656250000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.800000000000000000e+01
-2.809429168701171875e+00,3.197952270507812500e+02,4.547353820800781250e+02,4.534219375000000000e+05,1.555555593222379684e-02,1.000000000000000000e+00,3.000000000000000000e+01
-2.713920354843139648e+00,2.776193542480468750e+02,9.143091430664062500e+02,9.098190625000000000e+05,1.555555593222379684e-02,1.000000000000000000e+00,3.000000000000000000e+01
-1.231532454490661621e+00,1.042997558593750000e+03,3.174489135742187500e+02,4.819675390625000000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.700000000000000000e+01
-1.220265626907348633e+00,1.078785644531250000e+03,3.726521606445312500e+02,5.574008203125000000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.800000000000000000e+01
-2.291671752929687500e+00,2.150169830322265625e+02,2.814044189453125000e+02,1.104406933593750000e+04,1.555555593222379684e-02,1.000000000000000000e+00,2.900000000000000000e+01
-1.188622832298278809e+00,9.570321655273437500e+02,3.954425048828125000e+02,1.119818515625000000e+05,3.111111186444759369e-02,1.000000000000000000e+00,2.700000000000000000e+01
-2.277255773544311523e+00,2.300269622802734375e+02,2.863694152832031250e+02,1.006588769531250000e+04,1.555555593222379684e-02,1.000000000000000000e+00,2.900000000000000000e+01
-1.165194749832153320e+00,8.748761596679687500e+02,2.976148986816406250e+02,1.545731640625000000e+04,3.111111186444759369e-02,1.000000000000000000e+00,2.800000000000000000e+01
-2.450417280197143555e-01,1.821192779541015625e+02,2.986856384277343750e+02,1.401064746093750000e+04,3.111111186444759369e-02,2.000000000000000000e+00,7.600000000000000000e+01
-8.806564211845397949e-01,1.377294769287109375e+02,2.282812957763671875e+02,1.298019140625000000e+04,4.287499934434890747e-02,2.000000000000000000e+00,3.600000000000000000e+01
-7.257282733917236328e-01,1.353833465576171875e+02,3.093079223632812500e+02,2.068104882812500000e+04,4.287499934434890747e-02,2.000000000000000000e+00,4.400000000000000000e+01
-6.347168087959289551e-01,1.518811645507812500e+02,3.101617431640625000e+02,1.334303515625000000e+04,4.287499934434890747e-02,2.000000000000000000e+00,3.800000000000000000e+01
-1.658149719238281250e+00,1.546665954589843750e+02,3.461886596679687500e+02,1.232149121093750000e+04,1.555555593222379684e-02,2.000000000000000000e+00,3.100000000000000000e+01
-5.512323379516601562e-01,1.470106811523437500e+02,3.559832458496093750e+02,2.922637109375000000e+04,4.287499934434890747e-02,2.000000000000000000e+00,4.300000000000000000e+01
-3.529447913169860840e-01,3.020802001953125000e+02,3.245809936523437500e+02,1.761969140625000000e+04,3.111111186444759369e-02,2.000000000000000000e+00,8.300000000000000000e+01
9.177986979484558105e-01,4.186303100585937500e+02,3.664903869628906250e+02,2.031500976562500000e+04,4.287499934434890747e-02,2.000000000000000000e+00,1.200000000000000000e+01
-7.200515270233154297e-01,1.590820922851562500e+02,3.466387329101562500e+02,4.628494531250000000e+04,4.287499934434890747e-02,2.000000000000000000e+00,4.200000000000000000e+01
-1.027784466743469238e+00,1.546559753417968750e+02,4.363729553222656250e+02,1.861771093750000000e+05,4.287499934434890747e-02,2.000000000000000000e+00,3.900000000000000000e+01
-6.655475497245788574e-01,1.369768066406250000e+02,3.428385620117187500e+02,3.138692773437500000e+04,4.287499934434890747e-02,2.000000000000000000e+00,3.700000000000000000e+01
-4.794188439846038818e-01,1.756234893798828125e+02,3.261212768554687500e+02,5.985767968750000000e+04,3.111111186444759369e-02,2.000000000000000000e+00,7.900000000000000000e+01
-6.755785942077636719e-01,2.418699951171875000e+02,4.130000000000000000e+02,6.709416406250000000e+04,3.111111186444759369e-02,2.000000000000000000e+00,7.700000000000000000e+01
-1.514093160629272461e+00,2.484963226318359375e+02,3.978969421386718750e+02,3.646026171875000000e+04,1.555555593222379684e-02,2.000000000000000000e+00,2.100000000000000000e+01
-1.572264552116394043e+00,2.175636901855468750e+02,6.049194335937500000e+02,1.550309843750000000e+05,1.555555593222379684e-02,2.000000000000000000e+00,5.000000000000000000e+00
-4.257449209690093994e-01,1.335286102294921875e+02,7.281825561523437500e+02,4.804557812500000000e+05,3.111111186444759369e-02,2.000000000000000000e+00,8.100000000000000000e+01
-3.110364452004432678e-02,4.237062683105468750e+02,3.110032653808593750e+02,9.410547851562500000e+03,3.111111186444759369e-02,2.000000000000000000e+00,8.800000000000000000e+01
-6.741122007369995117e-01,1.343984222412109375e+02,3.004539794921875000e+02,2.327777539062500000e+04,4.287499934434890747e-02,2.000000000000000000e+00,4.600000000000000000e+01
-5.431336760520935059e-01,1.649085998535156250e+02,3.223578186035156250e+02,1.383518261718750000e+04,4.287499934434890747e-02,2.000000000000000000e+00,4.100000000000000000e+01
-6.430238485336303711e-01,1.497440338134765625e+02,3.444349060058593750e+02,1.169218847656250000e+04,4.287499934434890747e-02,2.000000000000000000e+00,3.300000000000000000e+01
-7.023993730545043945e-01,1.518446197509765625e+02,3.466722717285156250e+02,2.231317187500000000e+04,4.287499934434890747e-02,2.000000000000000000e+00,4.800000000000000000e+01
-7.129435539245605469e-01,1.497804718017578125e+02,3.583256225585937500e+02,6.031843750000000000e+04,4.287499934434890747e-02,2.000000000000000000e+00,3.400000000000000000e+01
-6.394022703170776367e-01,1.444042053222656250e+02,3.010889892578125000e+02,2.385544921875000000e+04,4.287499934434890747e-02,2.000000000000000000e+00,5.100000000000000000e+01
-1.253967732191085815e-01,1.112606353759765625e+02,3.813889770507812500e+02,5.752255078125000000e+04,3.111111186444759369e-02,2.000000000000000000e+00,8.000000000000000000e+01
-1.499672532081604004e+00,2.882052917480468750e+02,3.518836975097656250e+02,1.570363574218750000e+04,1.555555593222379684e-02,2.000000000000000000e+00,2.300000000000000000e+01
4.381433427333831787e-01,2.314921875000000000e+02,3.558910217285156250e+02,7.705604687500000000e+04,4.287499934434890747e-02,2.000000000000000000e+00,4.000000000000000000e+00
-1.604173302650451660e+00,1.670611724853515625e+02,4.349188842773437500e+02,1.749430468750000000e+04,1.555555593222379684e-02,2.000000000000000000e+00,1.100000000000000000e+01
-1.448875069618225098e+00,3.103704528808593750e+02,3.962398376464843750e+02,5.669248046875000000e+04,1.555555593222379684e-02,2.000000000000000000e+00,1.600000000000000000e+01
-1.490174889564514160e+00,2.797674560546875000e+02,3.053177185058593750e+02,8.405908203125000000e+03,1.555555593222379684e-02,2.000000000000000000e+00,1.800000000000000000e+01
-4.405923783779144287e-01,1.755287170410156250e+02,3.324624328613281250e+02,3.650746875000000000e+04,3.111111186444759369e-02,2.000000000000000000e+00,7.500000000000000000e+01
-5.532211661338806152e-01,1.504565124511718750e+02,3.572623291015625000e+02,3.484344531250000000e+04,4.287499934434890747e-02,2.000000000000000000e+00,3.500000000000000000e+01
-1.745567560195922852e+00,1.548277435302734375e+02,2.754829101562500000e+02,1.152487402343750000e+04,1.555555593222379684e-02,2.000000000000000000e+00,3.100000000000000000e+01
-6.120610833168029785e-01,1.399368133544921875e+02,2.915215148925781250e+02,1.118175097656250000e+04,4.287499934434890747e-02,2.000000000000000000e+00,4.000000000000000000e+01
-4.350774586200714111e-01,1.360369110107421875e+02,3.374214782714843750e+02,1.297772558593750000e+04,4.287499934434890747e-02,2.000000000000000000e+00,4.700000000000000000e+01
-3.926704525947570801e-01,3.390747680664062500e+02,2.189841613769531250e+02,8.487190429687500000e+03,4.287499934434890747e-02,3.000000000000000000e+00,5.200000000000000000e+01
-3.822445273399353027e-01,3.193117980957031250e+02,2.543306884765625000e+02,1.190725683593750000e+04,4.287499934434890747e-02,3.000000000000000000e+00,5.200000000000000000e+01
-2.996780276298522949e-01,1.974791412353515625e+02,2.869570312500000000e+02,1.226759082031250000e+04,4.287499934434890747e-02,3.000000000000000000e+00,5.200000000000000000e+01
-3.674064874649047852e-01,2.845823669433593750e+02,2.927539978027343750e+02,1.490040332031250000e+04,4.287499934434890747e-02,3.000000000000000000e+00,5.200000000000000000e+01
1.754002422094345093e-01,1.125568542480468750e+02,5.458056640625000000e+02,4.715072500000000000e+05,3.111111186444759369e-02,3.000000000000000000e+00,7.000000000000000000e+01
-3.516663014888763428e-01,3.119491882324218750e+02,2.378718109130859375e+02,6.359099609375000000e+03,4.287499934434890747e-02,3.000000000000000000e+00,5.300000000000000000e+01
-2.998149394989013672e-01,1.287110443115234375e+02,3.756043090820312500e+02,3.436292968750000000e+04,3.111111186444759369e-02,3.000000000000000000e+00,7.800000000000000000e+01
2.261629998683929443e-01,1.071695480346679688e+02,3.183690795898437500e+02,3.225580078125000000e+04,3.111111186444759369e-02,3.000000000000000000e+00,7.100000000000000000e+01
-2.902707457542419434e-01,2.138115539550781250e+02,2.737340087890625000e+02,9.155375976562500000e+03,4.287499934434890747e-02,3.000000000000000000e+00,5.200000000000000000e+01
-3.027616143226623535e-01,2.059231262207031250e+02,3.293741149902343750e+02,1.616979492187500000e+04,4.287499934434890747e-02,3.000000000000000000e+00,5.200000000000000000e+01
-4.130618870258331299e-01,3.462827758789062500e+02,3.194898986816406250e+02,3.369935156250000000e+04,4.287499934434890747e-02,3.000000000000000000e+00,5.200000000000000000e+01
-3.450355231761932373e-01,2.641129150390625000e+02,2.389469451904296875e+02,6.934522949218750000e+03,4.287499934434890747e-02,3.000000000000000000e+00,5.200000000000000000e+01
-3.615557849407196045e-01,3.799719238281250000e+02,2.747720947265625000e+02,1.372519824218750000e+04,4.287499934434890747e-02,3.000000000000000000e+00,5.300000000000000000e+01
-3.847773075103759766e-01,3.609462280273437500e+02,2.497998504638671875e+02,8.662382812500000000e+03,4.287499934434890747e-02,3.000000000000000000e+00,5.300000000000000000e+01
-3.158133327960968018e-01,2.248141632080078125e+02,4.351914062500000000e+02,1.289819375000000000e+05,4.287499934434890747e-02,3.000000000000000000e+00,5.200000000000000000e+01
-5.784333944320678711e-01,2.368915863037109375e+02,5.515312500000000000e+02,1.247585234375000000e+05,3.111111186444759369e-02,3.000000000000000000e+00,5.200000000000000000e+01
-3.753950595855712891e-01,3.031475830078125000e+02,2.899663696289062500e+02,1.427831250000000000e+04,4.287499934434890747e-02,3.000000000000000000e+00,5.200000000000000000e+01
-3.636503219604492188e-01,2.987381896972656250e+02,2.647241821289062500e+02,1.161167285156250000e+04,4.287499934434890747e-02,3.000000000000000000e+00,5.200000000000000000e+01
-3.755202889442443848e-01,2.746225585937500000e+02,2.537102050781250000e+02,9.029008789062500000e+03,4.287499934434890747e-02,3.000000000000000000e+00,5.200000000000000000e+01
-3.986851274967193604e-01,3.391755981445312500e+02,2.727470703125000000e+02,1.257059863281250000e+04,4.287499934434890747e-02,3.000000000000000000e+00,5.200000000000000000e+01
-2.980221509933471680e+00,4.512116699218750000e+02,3.279791564941406250e+02,9.886245117187500000e+03,1.555555593222379684e-02,3.000000000000000000e+00,5.200000000000000000e+01
-1.484518170356750488e+00,2.478127136230468750e+02,1.018172119140625000e+03,3.285110000000000000e+05,1.555555593222379684e-02,4.000000000000000000e+00,1.500000000000000000e+01
-1.539537072181701660e+00,2.142499847412109375e+02,5.947971801757812500e+02,2.532179843750000000e+05,1.555555593222379684e-02,4.000000000000000000e+00,2.000000000000000000e+01
1.061171174049377441e+00,2.829811706542968750e+02,2.045654754638671875e+02,5.256559082031250000e+03,4.287499934434890747e-02,4.000000000000000000e+00,1.000000000000000000e+01
1.039816617965698242e+00,3.744534606933593750e+02,3.850875854492187500e+02,2.605684375000000000e+04,4.287499934434890747e-02,4.000000000000000000e+00,7.000000000000000000e+00
8.045158386230468750e-01,3.575632629394531250e+02,4.420945739746093750e+02,9.123994531250000000e+04,4.287499934434890747e-02,4.000000000000000000e+00,1.300000000000000000e+01
-1.528295755386352539e+00,3.168315429687500000e+02,2.840639038085937500e+02,7.153491699218750000e+03,1.555555593222379684e-02,4.000000000000000000e+00,1.400000000000000000e+01
8.154724836349487305e-01,3.725655212402343750e+02,4.123490295410156250e+02,6.411360156250000000e+04,4.287499934434890747e-02,4.000000000000000000e+00,9.000000000000000000e+00
-1.500947833061218262e+00,1.963294677734375000e+02,2.598582153320312500e+02,5.546184570312500000e+03,1.555555593222379684e-02,4.000000000000000000e+00,1.000000000000000000e+00
-1.531754732131958008e+00,2.040978698730468750e+02,3.218647766113281250e+02,7.431433593750000000e+03,1.555555593222379684e-02,4.000000000000000000e+00,6.000000000000000000e+00
-6.648832559585571289e-01,1.403034057617187500e+02,3.398617248535156250e+02,1.299379199218750000e+04,4.287499934434890747e-02,4.000000000000000000e+00,4.500000000000000000e+01
7.156588435173034668e-01,3.868812255859375000e+02,7.244959716796875000e+02,9.601638281250000000e+04,4.287499934434890747e-02,4.000000000000000000e+00,8.000000000000000000e+00
9.463788866996765137e-01,3.965890808105468750e+02,3.450788269042968750e+02,1.617121972656250000e+04,4.287499934434890747e-02,4.000000000000000000e+00,9.000000000000000000e+00
-1.809900999069213867e-01,1.269576873779296875e+02,3.818691406250000000e+02,4.429908984375000000e+04,3.111111186444759369e-02,4.000000000000000000e+00,7.400000000000000000e+01
-3.253331482410430908e-01,1.674724121093750000e+02,3.848467407226562500e+02,1.307355273437500000e+04,3.111111186444759369e-02,4.000000000000000000e+00,7.300000000000000000e+01
7.410598397254943848e-01,3.473106384277343750e+02,3.804615478515625000e+02,3.761342187500000000e+04,4.287499934434890747e-02,4.000000000000000000e+00,2.000000000000000000e+00
-1.515651464462280273e+00,2.356473999023437500e+02,5.864130859375000000e+02,1.437350937500000000e+05,1.555555593222379684e-02,4.000000000000000000e+00,2.200000000000000000e+01
-6.029093861579895020e-01,1.522644348144531250e+02,3.745745239257812500e+02,4.081004687500000000e+04,4.287499934434890747e-02,4.000000000000000000e+00,5.000000000000000000e+01
-1.584660887718200684e+00,2.208192443847656250e+02,3.805501708984375000e+02,1.024501660156250000e+04,1.555555593222379684e-02,4.000000000000000000e+00,1.900000000000000000e+01
-1.477701425552368164e+00,2.623654479980468750e+02,3.375055236816406250e+02,2.113250781250000000e+04,1.555555593222379684e-02,4.000000000000000000e+00,1.700000000000000000e+01
8.808134198188781738e-01,2.961083374023437500e+02,2.541347961425781250e+02,6.720305175781250000e+03,4.287499934434890747e-02,4.000000000000000000e+00,1.000000000000000000e+01
-7.019566297531127930e-01,1.580037384033203125e+02,3.789356384277343750e+02,4.636928515625000000e+04,4.287499934434890747e-02,4.000000000000000000e+00,4.900000000000000000e+01
-9.635481238365173340e-01,1.949326934814453125e+02,4.315249328613281250e+02,5.900670312500000000e+04,4.287499934434890747e-02,4.000000000000000000e+00,3.200000000000000000e+01
5.276135206222534180e-01,2.054380798339843750e+02,2.530828704833984375e+02,1.425806640625000000e+04,4.287499934434890747e-02,4.000000000000000000e+00,3.000000000000000000e+00
-2.726744115352630615e-01,1.423460235595703125e+02,5.773438720703125000e+02,2.772729062500000000e+05,3.111111186444759369e-02,4.000000000000000000e+00,7.200000000000000000e+01
-1.586461305618286133e+00,2.403181610107421875e+02,2.958520812988281250e+02,1.812285742187500000e+04,1.555555593222379684e-02,4.000000000000000000e+00,2.400000000000000000e+01
